hohi_id,旅宿名稱,縣市,鄉鎮市區,業別,地址,電話,官網,Google地圖,Google評分,評論數,旅宿網定價_僅供對照,查詢入住日,查詢退房日,人數,平日雙人房價,來源平台,查核日期,備註
13302,蓮園民宿,連江縣,南竿鄉,民宿,連江縣南竿鄉馬祖村79號,0836-23386,,https://maps.google.com/?cid=5878342299828352284,4.3,3,3000,2026-09-01,2026-09-02,2,,,,
1760,Ｍｅｒｌｉｎ２０,宜蘭縣,礁溪鄉,民宿,宜蘭縣礁溪鄉武暖路108-20號,03-9308720,,https://maps.google.com/?cid=3850382060030629714,3.5,2,4280,2026-09-01,2026-09-02,2,,,,
36118,森朵文旅,臺中市,西屯區,旅館,臺中市西屯區福科路239號2樓(門牌號),096076296104-24638555,,https://maps.google.com/?cid=7610033993966660665,5,1,6000,2026-09-01,2026-09-02,2,,,,
9803,晶園民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉勝安村慈惠一街56號,03-8521156,,https://maps.google.com/?cid=14001137321371787234,5,1,4200,2026-09-01,2026-09-02,2,,,,
38637,安泊民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮豐泉里3鄰平等路70號,0963317307-,https://reurl.cc/npN2R2,https://maps.google.com/?cid=3780658037892809575,5,1,2500,2026-09-01,2026-09-02,2,,,,
5473,汸宸潤音拾光,高雄市,新興區,旅館,高雄市新興區五福一路106號6至11樓,07-2226773,,https://maps.google.com/?cid=11140450335849402670,5,1,8800,2026-09-01,2026-09-02,2,,,,
8671,新艾米渡假會館,屏東縣,恆春鎮,民宿,屏東縣恆春鎮大埔路16號,08-8898377,https://www.facebook.com/16EmiliaVilla,https://maps.google.com/?cid=5022938304657920531,5,1,10000,2026-09-01,2026-09-02,2,,,,
39072,曉園輕旅,金門縣,金湖鎮,民宿,金門縣金湖鎮成功1之6號,0972928949-,,https://maps.google.com/?cid=12650161160143898681,5,1,2100,2026-09-01,2026-09-02,2,,,,
37553,津沙小筑,連江縣,南竿鄉,民宿,連江縣南竿鄉津沙村101-1號,0928733135-,,https://maps.google.com/?cid=11853532317239419054,5,1,2200,2026-09-01,2026-09-02,2,,,,
39052,台北板橋馥華艾美酒店,新北市,板橋區,旅館,新北市板橋區中山路1段220號地下一層及220號（1至4層、18至31層）,026620578802-66205788,,,,,,2026-09-01,2026-09-02,2,,,,
4615,旅人驛站日暮微旅,臺東縣,臺東市,旅館,"臺東縣臺東市中山路410,412,414號",089-353300,http://www.traveler-inn.com/,,,,3000,2026-09-01,2026-09-02,2,,,,
31066,品閣美食咖啡民宿,宜蘭縣,三星鄉,民宿,宜蘭縣三星鄉大埔7路2號,0982091999-,,,,,25000,2026-09-01,2026-09-02,2,,,,
38271,來雲庵民宿,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉永鎮路126之3號,0911836803-,,,,,8000,2026-09-01,2026-09-02,2,,,,
987,木村民宿,宜蘭縣,羅東鎮,民宿,宜蘭縣羅東鎮北投街133巷12號,0970091667-,,https://maps.google.com/?cid=16779126320005340942,,,2680,2026-09-01,2026-09-02,2,,,,
20302,御爵渡假山莊,南投縣,魚池鄉,民宿,南投縣魚池鄉新城村8鄰通文巷3-16號,049-2898739,,https://maps.google.com/?cid=6792362221440483831,,,6600,2026-09-01,2026-09-02,2,,,,
17918,柏竺山莊,苗栗縣,三義鄉,民宿,苗栗縣三義鄉雙潭村13鄰崩山下10號,0923713895-,https://www.facebook.com/?locale=zh_TW,https://maps.google.com/?cid=6602459807953179777,,,4000,2026-09-01,2026-09-02,2,,,,
34469,滿滿BNB民宿,南投縣,水里鄉,民宿,南投縣水里鄉北埔村博愛路188號,0982880861-,,,,,6000,2026-09-01,2026-09-02,2,,,,
14257,檜之園民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉勝安村自強路2號,03-8546761,,https://maps.google.com/?cid=12794989108939802629,,,4200,2026-09-01,2026-09-02,2,,,,
9928,法托里亞民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市國興一街18號,0965312180-,,https://maps.google.com/?cid=13466146940771907010,,,3800,2026-09-01,2026-09-02,2,,,,
32042,澳漫民宿,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉補城路690號,0905636111-,,https://maps.google.com/?cid=10758174643340400781,,,3800,2026-09-01,2026-09-02,2,,,,
10433,馥格堡酒店,臺中市,西區,旅館,臺中市西區美村路一段22號3樓之1至3樓之111,04-23280707,https://www.airlineinn.com,,,,7800,2026-09-01,2026-09-02,2,,,,
10504,故鄉民宿(特色民宿),連江縣,莒光鄉,民宿,連江縣莒光鄉大坪村3鄰40之1號,0836-88080,http://www.matsuhometownbnb.com/,,,,3000,2026-09-01,2026-09-02,2,,,,
